work_year,experience_level,job_title,employee_residence,remote_ratio,company_location,company_size,salary_in_usd
2023,MI,Data Science & Machine Learning,North America,0,North America,M,148500.0
2023,MI,Data Science & Machine Learning,North America,0,North America,M,126277.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,228000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,120000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,180000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,90000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,126500.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,78000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,180000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,160000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,272000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,170000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,80000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,60000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,259000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,146000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,200000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,160000.0
2023,EX,Data Engineering & Infrastructure,North America,100,North America,M,301099.75
2023,EX,Data Engineering & Infrastructure,North America,100,North America,M,239000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,142000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,95000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,155000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,139500.0
2023,MI,Data Engineering & Infrastructure,North America,100,North America,M,140000.0
2023,MI,Data Engineering & Infrastructure,North America,100,North America,M,120000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,259000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,146000.0
2023,MI,Data Analysis & Analytics,Europe,0,Europe,M,109371.0
2023,MI,Data Analysis & Analytics,Europe,0,Europe,M,72914.0
2023,EN,Data Science & Machine Learning,Other,100,Other,L,19522.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,247500.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,172200.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,225000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,156400.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,139500.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,109400.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,125000.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,90000.0
2023,SE,Data Science & Machine Learning,Europe,100,Europe,M,107309.0
2023,SE,Data Science & Machine Learning,Europe,100,Europe,M,75116.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,185900.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,129300.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,139500.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,109400.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,120000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,75000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,169000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,110600.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,288000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,140000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,288000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,140000.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,120000.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,90000.0
2023,MI,Data Science & Machine Learning,Europe,0,Europe,M,72914.0
2023,MI,Data Science & Machine Learning,Europe,0,Europe,M,60761.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,215050.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,156400.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,198000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,114000.0
2023,EN,Data Analysis & Analytics,North America,100,North America,M,75000.0
2023,EN,Data Analysis & Analytics,North America,100,North America,M,60000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,204500.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,142200.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,209300.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,182200.0
2023,SE,Data Management,North America,0,North America,M,140000.0
2023,SE,Data Management,North America,0,North America,M,120000.0
2022,EN,Data Science & Machine Learning,North America,0,North America,M,85000.0
2023,MI,Data Science & Machine Learning,Europe,100,Europe,M,48609.0
2023,EN,Data Science & Machine Learning,Europe,100,Europe,M,120000.0
2023,EN,Data Science & Machine Learning,Europe,100,Europe,M,60000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,147100.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,90700.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,230000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,170000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,227000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,108000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,180000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,160000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,180000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,160000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,180000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,130000.0
2023,SE,Data Analysis & Analytics,Europe,100,Europe,M,55800.0
2023,SE,Data Analysis & Analytics,Europe,100,Europe,M,51508.0
2023,EN,Data Analysis & Analytics,North America,100,North America,L,60000.0
2023,EN,Data Analysis & Analytics,Other,50,North America,L,50000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,226700.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,133300.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,252000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,129000.0
2023,SE,Data Engineering & Infrastructure,Europe,100,Europe,L,151902.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,80000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,52500.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,250000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,162500.0
2023,EN,Data Analysis & Analytics,North America,100,North America,M,85000.0
2023,EN,Data Analysis & Analytics,North America,100,North America,M,75000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,153600.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,106800.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,165000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,124000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,115934.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,81666.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,167580.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,87980.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,250000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,63000.0
2023,SE,Data Science & Machine Learning,Europe,0,Europe,M,253750.0
2023,SE,Data Science & Machine Learning,Europe,0,Europe,M,169200.0
2023,SE,Data Science & Machine Learning,Europe,0,Europe,M,253750.0
2023,SE,Data Science & Machine Learning,Europe,0,Europe,M,169200.0
2023,MI,Data Science & Machine Learning,North America,0,North America,M,170000.0
2023,MI,Data Science & Machine Learning,North America,0,North America,M,120000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,124740.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,65488.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,213580.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,163625.0
2023,EN,Data Engineering & Infrastructure,Other,0,Other,L,12000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,301099.75
2023,SE,Data Engineering & Infrastructure,Europe,100,Europe,M,101943.0
2023,MI,Data Analysis & Analytics,Other,100,Other,L,16414.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,220000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,170000.0
2023,EX,Data Engineering & Infrastructure,North America,0,North America,M,235000.0
2023,EX,Data Engineering & Infrastructure,North America,0,North America,M,210000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,180000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,115000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,200000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,115000.0
2023,SE,Data Management,North America,100,North America,M,231250.0
2023,SE,Data Management,North America,100,North America,M,138750.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,284310.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,153090.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,160000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,75000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,125000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,105000.0
2023,MI,Data Analysis & Analytics,Europe,0,Europe,M,109371.0
2023,MI,Data Analysis & Analytics,Europe,0,Europe,M,85066.0
2023,EN,Data Analysis & Analytics,North America,0,North America,M,55000.0
2023,EN,Data Analysis & Analytics,North America,0,North America,M,48000.0
2023,EN,Data Analysis & Analytics,North America,50,North America,M,100000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,225900.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,156400.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,250000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,162500.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,301099.75
2023,SE,Data Science & Machine Learning,North America,100,North America,M,188800.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,301099.75
2023,SE,Data Analysis & Analytics,North America,0,North America,M,60000.0
2023,MI,Data Analysis & Analytics,North America,100,North America,M,110000.0
2023,MI,Data Analysis & Analytics,North America,100,North America,M,95000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,145000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,135000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,180180.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,106020.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,93919.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,51962.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,241871.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,133832.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,170000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,90000.0
2023,EX,Data Engineering & Infrastructure,North America,100,North America,M,210914.0
2023,EX,Data Engineering & Infrastructure,North America,100,North America,M,116704.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,192500.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,140000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,149076.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,82365.0
2023,MI,Data Science & Machine Learning,North America,100,North America,S,36000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,175000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,148750.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,301099.75
2023,SE,Data Science & Machine Learning,North America,0,North America,M,200000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,235000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,185000.0
2023,MI,Data Science & Machine Learning,Europe,0,Europe,M,121523.0
2023,MI,Data Science & Machine Learning,Europe,0,Europe,M,97218.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,216100.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,140800.0
2023,MI,Data Science & Machine Learning,Europe,0,Europe,M,145828.0
2023,MI,Data Science & Machine Learning,Europe,0,Europe,M,121523.0
2023,SE,Artificial Intelligence (AI),Europe,100,North America,L,53654.0
2023,EN,Data Science & Machine Learning,North America,50,North America,S,110000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,128000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,81500.0
2023,MI,Data Engineering & Infrastructure,Europe,100,Europe,M,66837.0
2023,MI,Data Engineering & Infrastructure,Europe,100,Europe,M,63192.0
2023,MI,Data Analysis & Analytics,Europe,0,Europe,M,60761.0
2023,MI,Data Analysis & Analytics,Europe,0,Europe,M,54685.0
2023,EX,Data Engineering & Infrastructure,North America,100,North America,M,284000.0
2023,EX,Data Engineering & Infrastructure,North America,100,North America,M,236000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,248100.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,145900.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,155850.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,102544.0
2023,MI,Data Science & Machine Learning,North America,100,North America,M,151410.0
2023,MI,Data Science & Machine Learning,North America,100,North America,M,115360.0
2023,MI,Data Engineering & Infrastructure,Europe,100,Europe,M,66531.0
2023,MI,Data Engineering & Infrastructure,Europe,100,Europe,M,59020.0
2023,SE,Data Management,North America,50,North America,M,125686.0
2023,SE,Data Engineering & Infrastructure,Europe,50,Europe,L,100000.0
2023,EN,Data Science & Machine Learning,Other,50,Other,L,12767.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,250000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,162500.0
2023,SE,Data Science & Machine Learning,Europe,0,Europe,M,185000.0
2023,SE,Data Science & Machine Learning,Europe,0,Europe,M,120250.0
2023,EN,Data Engineering & Infrastructure,Europe,100,Europe,L,26827.0
2022,EN,Data Science & Machine Learning,North America,100,North America,M,180000.0
2023,MI,Data Science & Machine Learning,North America,0,North America,M,85000.0
2023,MI,Data Science & Machine Learning,North America,0,North America,M,70000.0
2023,SE,Business Intelligence (BI),North America,100,North America,M,135000.0
2023,SE,Business Intelligence (BI),North America,100,North America,M,100000.0
2023,EX,Data Analysis & Analytics,North America,0,North America,M,155000.0
2023,EX,Data Analysis & Analytics,North America,0,North America,M,140000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,204500.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,142200.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,226700.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,133300.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,225000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,156400.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,163800.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,126000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,163800.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,126000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,220000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,150000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,145000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,115000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,204500.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,138900.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,162500.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,130000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,150000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,107000.0
2023,EX,Data Engineering & Infrastructure,North America,0,North America,M,175000.0
2023,EX,Data Engineering & Infrastructure,North America,0,North America,M,110000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,226700.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,133300.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,252000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,129000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,150000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,125000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,252000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,129000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,225000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,156400.0
2022,MI,Data Science & Machine Learning,Other,100,Other,L,23000.0
2023,MI,Data Science & Machine Learning,North America,100,North America,L,110000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,265000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,182750.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,130000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,100000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,153600.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,106800.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,137500.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,81500.0
2023,EX,Business Intelligence (BI),North America,0,North America,M,301099.75
2023,EX,Business Intelligence (BI),North America,0,North America,M,195800.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,205000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,180000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,165000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,144000.0
2023,EN,Business Intelligence (BI),North America,0,North America,M,160000.0
2023,EN,Business Intelligence (BI),North America,0,North America,M,100000.0
2023,EX,Data Engineering & Infrastructure,North America,0,North America,M,200000.0
2023,EX,Data Engineering & Infrastructure,North America,0,North America,M,145000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,150000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,100000.0
2023,SE,Data Management,North America,0,North America,M,199000.0
2023,SE,Data Management,North America,0,North America,M,112000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,105000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,70000.0
2023,EN,Data Engineering & Infrastructure,Europe,100,Europe,S,130000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,180180.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,106020.0
2023,EN,Data Engineering & Infrastructure,North America,0,North America,M,160000.0
2023,EN,Data Engineering & Infrastructure,North America,0,North America,M,135000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,183000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,134000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,220000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,150000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,L,301099.75
2023,SE,Data Science & Machine Learning,North America,0,North America,L,262500.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,122000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,94000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,276000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,184000.0
2023,EX,Data Engineering & Infrastructure,North America,100,North America,M,301099.75
2023,EX,Data Engineering & Infrastructure,North America,100,North America,M,239000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,225000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,156400.0
2023,MI,Data Science & Machine Learning,North America,100,North America,M,180000.0
2023,MI,Data Science & Machine Learning,North America,100,North America,M,150000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,228000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,152000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,209450.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,158677.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,175000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,145000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,240000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,170000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,103200.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,61200.0
2022,MI,Data Science & Machine Learning,North America,100,North America,L,155000.0
2021,EN,Data Management,Other,50,Other,L,66970.0
2023,SE,Data Science & Machine Learning,Europe,50,Europe,L,63312.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,237000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,145000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,240000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,139000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,174500.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,113000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,130000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,87000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,160000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,108000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,165000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,107250.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,300000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,119000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,285800.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,154600.0
2023,MI,Business Intelligence (BI),Other,50,Other,L,60795.0
2023,EN,Data Analysis & Analytics,Other,100,North America,S,30000.0
2023,MI,Data Management,North America,0,North America,M,220000.0
2023,MI,Data Management,North America,0,North America,M,195000.0
2023,SE,Data Management,North America,0,North America,M,168400.0
2023,SE,Data Management,North America,0,North America,M,105200.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,206000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,160000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,200000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,175000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,231250.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,138750.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,153000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,94000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,L,240500.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,L,123700.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,160000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,90000.0
2023,EN,Data Science & Machine Learning,North America,0,North America,M,124234.0
2023,EN,Data Science & Machine Learning,North America,0,North America,M,74540.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,109000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,79000.0
2022,SE,Data Science & Machine Learning,Europe,50,Europe,L,84053.0
2023,MI,Data Science & Machine Learning,Other,0,Other,S,50000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,275300.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,183500.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,275300.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,183500.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,160000.0
2023,SE,Data Analysis & Analytics,North America,100,North America,M,125600.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,170000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,120000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,225000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,140000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,141290.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,74178.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,150000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,120000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,85000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,75000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,220000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,160000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,205600.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,107500.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,120000.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,95000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,185900.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,129300.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,160000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,130000.0
2023,EN,Data Science & Machine Learning,Other,50,Other,S,12888.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,250000.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,175000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,136000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,104000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,80000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,52500.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,110000.0
2023,SE,Data Science & Machine Learning,North America,100,North America,M,84000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,125000.0
2023,SE,Data Analysis & Analytics,North America,0,North America,M,110000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,90000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,80000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,200000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,135000.0
2022,EN,Data Analysis & Analytics,North America,50,North America,L,48000.0
2023,EN,Artificial Intelligence (AI),Europe,50,Europe,S,120000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,130000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,75000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,252000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,129000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,150000.0
2023,MI,Data Analysis & Analytics,North America,0,North America,M,100000.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,226700.0
2023,SE,Data Engineering & Infrastructure,North America,0,North America,M,133300.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,190000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,165000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,170000.0
2023,SE,Data Engineering & Infrastructure,North America,100,North America,M,150000.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,150000.0
2023,MI,Data Engineering & Infrastructure,North America,0,North America,M,130000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,225000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,156400.0
2023,SE,Artificial Intelligence (AI),North America,100,North America,S,200000.0
2023,MI,Data Science & Machine Learning,Other,100,Other,S,80000.0
2023,EN,Data Analysis & Analytics,Europe,50,Europe,L,12877.0
2023,MI,Data Analysis & Analytics,Other,50,Other,M,17509.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,257000.0
2023,SE,Data Science & Machine Learning,North America,0,North America,M,134000.0
